Product ID,Product Name,Shop Name,Category,Sale Price,Available Samples,Items Sold,Total Commission Rate,Campaign ID,Campaign Name,%,Rank,Ad %,Rating
1731599243809493473,[Anua Official] Glow up in a week Bundle | Trending All-in-On...,Anua Store US,Beauty & Personal Care,$89.30-$105.28,0,"3,189","15%
vs. open collab 15%",7503971111379044138,Anua,15%,1,15%,1
1732082141822882273,[Anua Official Shop] PDRN Collagen Glow Facial Serum Spra...,,~~~,$21.62-$90.19,30,651,"25%
vs. open collab 15%",7503971111379044138,Anua,22%,1,22%,3
1729411147324494552,CUPSHE 【Valentine's Day】 Plunge Halter Wide Leg Jumpsu...,CUPSHE SHOP,Womenswear & Underwear,$41.99-$42.99,0,"18,192","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,5
1729416932526494424,CUPSHE One Piece Swimsuit: Plunging V Neck Sculpting Tum...,CUPSHE SHOP,Sports & Outdoor,$38.47,0,"73,025","18%
vs. open collab 10%",7503992558582843178,CUPSHE,15%,1,15%,5
1729422284288070360,CUPSHE Boho V-Neck Crochet Beach Cover Up - Cinched W...,CUPSHE SHOP,Sports & Outdoor,$32.39,10,"8,716","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729428487712445144,CUPSHE 【Valentine's Day】 High Waisted Bikini Sets for Wo...,CUPSHE SHOP,Sports & Outdoor,$35.99-$39.99,0,"24,739","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,5
1729430537491944152,CUPSHE 【Valentine's Day】 Women's Bikini Set Two Piece S...,CUPSHE SHOP,Sports & Outdoor,$36.99,0,"7,919","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729432102129406680,CUPSHE Iconic Leopard Print Midkini Set - High-Waisted Tum...,CUPSHE SHOP,Sports & Outdoor,$39.99,0,"4,966","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729494777496048344,CUPSHE 【Valentine's Day】 Boho Floral One Piece | Sculpti...,CUPSHE SHOP,Sports & Outdoor,$43.99,0,"6,691","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729537978080006872,CUPSHE Women's Denim V-Neck Mini Dress Sleeveless Casu...,CUPSHE SHOP,Womenswear & Underwear,$41.99,0,"3,003","18%
vs. open collab 10%",7503992558582843178,CUPSHE,15%,1,15%,4
1729575375531381464,CUPSHE 【Valentine's Day】 Honeycomb Textured Knit Mini ...,CUPSHE SHOP,Womenswear & Underwear,$40.84,0,"27,971","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,5
1729613507109556952,CUPSHE 【Valentine's Day】 Fall Alison Ditsy Floral Comfort ...,CUPSHE SHOP,Womenswear & Underwear,$39.99,0,"1,400","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729622337327436504,CUPSHE Fall Crewneck Long Sleeve Knit Sweater Womensw...,CUPSHE SHOP,Womenswear & Underwear,$39.99,0,"1,276","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729698603070886616,CUPSHE 【Valentine's Day】 2026 Deep V Neck One Piece ...,CUPSHE SHOP,Sports & Outdoor,$40.99-$43.69,0,"24,075","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,5
1729832719331005144,CUPSHE Coastal Ribbing Piping Bandeau & High-Rise Bottom...,CUPSHE SHOP,Sports & Outdoor,$41.99,0,"4,286","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729846534934729432,CUPSHE Textured Boho Crochet One Piece Swimsuit - Deep ...,CUPSHE SHOP,Sports & Outdoor,$41.99,0,"4,044","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1729911849655440088,CUPSHE 【Valentine's Day】 3-PIECE SET | Textured Spande...,CUPSHE SHOP,Sports & Outdoor,$43.19-$45.59,0,"11,076","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,5
1730065990900290264,CUPSHE 【Valentine's Day】 Floral Plunging Flutter Strap Tu...,CUPSHE SHOP,Sports & Outdoor,$43.99,0,"2,188","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1730197104158085848,CUPSHE 【Valentine's Day】 Sparking Lurex O-Ring Bandea...,CUPSHE SHOP,Sports & Outdoor,$43.99,0,"3,518","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1731137034371896024,CUPSHE 【Valentine's Day】 Waist Striped Maxi Dress: Viral ...,CUPSHE SHOP,Womenswear & Underwear,$40.99,0,"2,709","18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,4
1731465522212868824,CUPSHE 【Valentine's Day】 Long Sleeve V-Neckline Fall Swe...,CUPSHE SHOP,Womenswear & Underwear,$39.99,0,224,"18%
vs. open collab 8%",7503992558582843178,CUPSHE,15%,1,15%,3
1730722656234607344,"TimeOFF Women's Tank Off-Shoulder U-Back Dress , Side-Ti...",TimeOFF Sports,Sports & Outdoor,$32.85-$34.02,5,"1,885","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730722656797627120,TimeOFF Color-Blocked Halter Crop Tube Top & Mid-Rise Sh...,TimeOFF Sports,Sports & Outdoor,$27.13-$27.63,6,"5,869","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730722695198970608,"TimeOFF Women's Sleeveless Sports Dress , Concealed Zipp...",TimeOFF Sports,Womenswear & Underwear,$30.72-$31.81,8,"2,610","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730722724112863984,TimeOFF Two-Piece Color Block U-Neck Piped Tank & Bell B...,TimeOFF Sports,Sports & Outdoor,$32.96,9,"6,247","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730722738803806960,TimeOFF Women's 2-Piece Cherry Print Crew Neck Tee & Hig...,TimeOFF Sports,Sports & Outdoor,$35.68-$36.33,8,"2,419","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730723137457066736,TimeOFF 5-Piece Solid Sports Tee Set Round Neck Slim Stre...,TimeOFF Sports,Sports & Outdoor,$14.27-$65.39,10,"54,817","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,4
1730824530491052784,TimeOFF Women's Solid Color Cross-Back Tank Romper & S...,TimeOFF Sports,Sports & Outdoor,$31.55-$32.09,6,"3,772","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730846794447229680,TimeOFF Women's 2-Piece Deep V Crop Cami & Flared Pants ...,TimeOFF Sports,Sports & Outdoor,$32.73-$39.67,10,"4,744","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1730920530566222576,TimeOFF Women's Two-Piece Open-Back Tank & Flared Leg...,TimeOFF Sports,Womenswear & Underwear,$37.84-$38.54,10,"2,303","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731099643415532272,"TimeOFF Women's Deep V-Back Jumpsuit , Detachable Bow,...",TimeOFF Sports,Womenswear & Underwear,$34.99-$36.23,10,"2,959","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731099926811808496,TimeOFF 2-Piece Brushed Long-Sleeve & High-Waist Leggin...,TimeOFF Sports,Womenswear & Underwear,$36.16,6,"2,002","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731112170904195824,"TimeOFF Women's Halter Neck Jumpsuit , Folded Chest, Flar...",TimeOFF Sports,Sports & Outdoor,$36.33,8,"1,057","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731118344901792496,TIMEOFF Women's 2-Piece Long Sleeve Plunging V-Neck Set...,TimeOFF Sports,Sports & Outdoor,$35.51,6,"8,379","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731126108714472176,TimeOFF Women's Halter Neck Bodycon Flared Leg Jumpsuit ...,TimeOFF Sports,Womenswear & Underwear,$31.89-$32.59,9,"17,639","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,4
1731131763555144432,TIMEOFF Women's Short Sleeve Zip-Up Athletic Romper wit...,,~~~,$30.53-$31.04,10,"3,169","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,3
1731193639707906800,TimeOFF Women's Crisscross Back Tank & High-Waist Butt-Li...,TimeOFF Sports,Womenswear & Underwear,$34.84,0,"17,685","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,4
1731223591962645232,"TimeOFF Backless Halter Jumpsuit , Soft Stretch Fabric, Mois...",TimeOFF Sports,Sports & Outdoor,$31.99,0,"29,406","20%
vs. open collab 13%",7504811782663128875,TimeOFF,18%,1,0,4
1731001036376085279,"Contour STAY-N - All-Day Liquid Contour - Long-lasting, buil...",SACHEU Beauty,Beauty & Personal Care,$15.30,21,"46,525","30%
vs. open collab 15%",7506320216177346347,SACHEU Contour,25%,1,25%,7
1730590327524332493,Super Boost Lip Combo Value Set - Only on TikTok Shop - Art...,MakeUpForEverUSA,Beauty & Personal Care,$50.00,16,"7,889","20%
vs. open collab 15%",7511443620639016747,Make Up For Ever,18%,1,18%,3
1731158145750045645,Artist Color Crayon Value Set - Only on TikTok Shop - Artist ...,MakeUpForEverUSA,Beauty & Personal Care,$57.00,17,93,"20%
vs. open collab 15%",7511443620639016747,Make Up For Ever,18%,1,18%,2
1729465130853897169,"LEVAO 6 Pack Women’s Cotton Bikini Panties – Low Waist, Ha...",,~~~,$15.98-$16.98,15,"5,303","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1729465264358790097,LEVAO Seamless Underwear for Women No Show Ice Silk Bik...,,~~~,$17.59,15,549,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1729465277510357969,LEVAO Women's Seamless High Waisted Underwear Full Cov...,LEVAO-Store,Womenswear & Underwear,$16.99,15,"134,447","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,4
1729534923136275409,LEVAO Women Underwear Cotton Playful Bikini Underwear W...,LEVAO-Store,Womenswear & Underwear,$18.99,10,"8,551","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1729535063393932241,LEVAO Women Mid Waist Seamless Underwear polyester soft...,LEVAO-Store,Womenswear & Underwear,$14.99,15,"13,686","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,4
1729535154674897873,LEVAO Womens Cotton Hipster Underwear Mid Rise Plus Size...,LEVAO-Store,Womenswear & Underwear,$14.28-$15.99,15,"20,085","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,4
1729545615380288465,LEVAO 6/12 Pack Women Medium Low Waist Underwear Invi...,LEVAO-Store,Womenswear & Underwear,$17.59-$34.59,14,"6,801","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1729601703767872465,LEVAO Women's High Waist Seamless Underwear No Show B...,LEVAO-Store,Womenswear & Underwear,$21.98-$34.98,15,"26,296","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,4
1729654188888986577,LEVAO Cotton Underwear for Women Low Waist Boyshorts ...,LEVAO-Store,Womenswear & Underwear,$14.59,12,"2,273","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1729757677462852561,LEVAO Cheeky Underwear for Women Lace Seamless Bikini ...,,~~~,$18.99,15,"1,056","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1730134877955920849,LEVAO Seamless Women's Boxer Shorts Underwear Anti Cha...,LEVAO-Store,Womenswear & Underwear,$21.89-$29.99,9,"2,760","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1730278404698706897,"LEVAO Women Tummy Control Underwear, High Waisted Sea...",LEVAO-Store,Womenswear & Underwear,$31.01,14,"2,353","15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,3
1730894998384514001,"LEVAO 5 Pack Seamless High Waist Underwear for Women, ...",,~~~,$26.31-$26.99,10,756,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1730929909868172241,LEVAO Women’s Lace Cheeky Bikini Underwear – Seamless ...,,~~~,$18.99,10,179,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1730994907234997201,LEVAO Women's Seamless Boxer Briefs – 4-Pack No Show & ...,,~~~,$15.99,15,233,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731055029032489937,LEVAO 6 Pack Plus Size Cotton Underwear for Women – Che...,,~~~,$25.99,15,63,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731187636774015953,LEVAO Boy Shorts Underwear for Women Lace Full Covreage...,,~~~,$24.99,10,364,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731224436276630481,LEVAO 6 Pack Lace Cotton Panties for Women – Soft No Sho...,,~~~,$20.99-$21.99,15,61,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731250047674323921,LEVAO Shapewear Bodysuits for Women Tummy Control Sea...,,~~~,$8.99,15,180,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731296676455945169,"LEVAO Women's Lace Bikini Underwear 6 Pack, Soft Cheeky ...",,~~~,$25.99,15,70,"15%
vs. open collab 10%",7515083370353461034,LEVAO,13%,1,13%,2
1731430509353930862,LEVAO 1/3/6 Pack Camel Toe Cover Thongs for Women – Lo...,,~~~,$9.39-$24.43,20,"5,840","20%
vs. open collab 10%",7515083370353461034,LEVAO,16%,1,16%,5
1731456162479706222,LEVAO Women’s Workout Thongs 3 Pack – Seamless No Sho...,,~~~,$15.97,20,45,"20%
vs. open collab 10%",7515083370353461034,LEVAO,16%,1,16%,4
1731456279103574126,LEVAO 3 Pack No Camel Toe Seamless Thongs + A Pair Reu...,,~~~,$18.99,20,3,"20%
vs. open collab 10%",7515083370353461034,LEVAO,16%,1,16%,4
1731458253242208366,LEVAO 1/3/6 Pack Women’s Seamless Thongs – No Show Ca...,,~~~,$9.39-$24.43,20,"1,531","20%
vs. open collab 10%",7515083370353461034,LEVAO,16%,1,16%,5
1729404875660300546,DIFF Bella Tortoise Polarized Womens Sunglasses - Oversize...,DIFF Charitable Eyewear,Fashion Accessories,$26.55-$57.60,0,865,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1729406430300377346,DIFF Tahoe Mirror Aviators - Lightweight Comfortable With Fl...,DIFF Charitable Eyewear,Fashion Accessories,$59.50,92,57,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1729406437058318594,DIFF Becky II - Himalayan Tortoise & Taupe Mirror Polarized S...,DIFF Charitable Eyewear,Fashion Accessories,$64.00,90,"1,312","30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,6
1729406437290512642,LENOX - BRUSHED GOLD + CHERRY BLOSSOM MIRROR SU...,DIFF Charitable Eyewear,Fashion Accessories,$59.50,8,8,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1729407560107135234,DIFF Indy Espresso Tortoise Womens Sunglasses With Grey L...,DIFF Charitable Eyewear,Fashion Accessories,$28.50-$64.00,0,"1,948","30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,6
1729407766854734082,SANDRA - LIGHT PINK CRYSTAL + DUSK GRADIENT SUNGLA...,DIFF Charitable Eyewear,Fashion Accessories,$27.00,98,30,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1729447209177813250,IMANI - GOLD + CHERRY BLOSSOM MIRROR SUNGLASSES,DIFF Charitable Eyewear,Fashion Accessories,$62.00,96,46,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1731298072542089474,Bella Xs Cream Tort Womens Blue Light Glasses - Bold Fashio...,DIFF Charitable Eyewear,Fashion Accessories,$54.00,39,31,"30%
vs. open collab 10%",7515085339021494062,DIFF Eyewear,25%,1,25%,5
1730568829113832232,[] Bean Essence 50ml – Gentle Exfoliating Korean Ski...,mixsoon,Beauty & Personal Care,$27.82,0,"7,536","20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,3
1730568975260881704,[ Official Shop] Glacier Water Hyaluronic Acid Serum ...,mixsoon,Beauty & Personal Care,$18.61,0,886,"20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,2
1730570308090958632,[Top Selling] Bean Sunscreen 1.69 fl.oz / 50ml - Korean Suns...,mixsoon,Beauty & Personal Care,$27.00,0,"47,221","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,4
1730641035886105384,Soondy Centella Asiatica Essence 30ml,mixsoon,Beauty & Personal Care,$18.00,0,150,"20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,2
1730641687450063656,[ Official Shop] Natural Bean Lip Mask Balm - Lip Trea...,mixsoon,Beauty & Personal Care,$14.29,0,"1,280","20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,3
1730642546490839848,[ Official Shop] Centella Cleansing Foam 5.07 fl.oz / ...,mixsoon,Beauty & Personal Care,$13.71,0,"3,991","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,3
1730642990146491176,[ Official Shop] Bean Cleansing Oil 6.59 fl.oz / 195ml ...,mixsoon,Beauty & Personal Care,$22.42,0,"2,335","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,3
1730692227370750760,[ Official Shop] Bean Cream 1.69 fl.oz / 50ml - Intens...,mixsoon,Beauty & Personal Care,$23.69,0,"11,107","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,4
1730712905900462888,[ Official Shop] Soybean Milk Serum 50ml | Vegan Fe...,mixsoon,Beauty & Personal Care,$28.58,0,485,"20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,2
1730756885258539816,[ official shop] Glass Skin Essential Skincare Routine ...,mixsoon,Beauty & Personal Care,$115.20,0,"65,670","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,4
1730798602115388200,[] Full Care Set ㅣBean Cleansing Oil + Centella Clea...,mixsoon,Beauty & Personal Care,$146.36,0,"29,151","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,4
1730892590145639208,[ Official Shop] Bean Balancing Ampoule Mist 3.38 fl...,mixsoon,Beauty & Personal Care,$25.00,0,"1,016","20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,3
1730965627804357416,[ Official Shop] Bean Hydrogel Eye Patch 30 pairs (6...,mixsoon,Beauty & Personal Care,$27.00,0,"1,172","20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,3
1731096640507450152,[ Official Shop] Bean Cream 2.19 fl.oz / 65ml - Intens...,mixsoon,Beauty & Personal Care,$35.72,0,281,"20%

Open collab 5% - 10%",7515087951723693866,mixsoon,18%,1,18%,2
1731186927228130088,[] Ultimate Bean Set I Bean essence + Bean cream + ...,mixsoon,Beauty & Personal Care,$177.00,0,123,"20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,2
1731192219068044072,[ Official Shop] Adios Pimple Set I Spot Cleancare Pa...,mixsoon,Beauty & Personal Care,$64.00,0,9,"20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,2
1731301254435148584,[ Official Store] Bean Sunscreen Duo SPF50 PA+++ (...,mixsoon,Beauty & Personal Care,$52.08,0,"7,452","20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,3
1731422259902583592,[] Viral Hero Set I Bean Essence 50ml + Soondy Cent...,mixsoon,Beauty & Personal Care,$85.00,0,208,"20%
vs. open collab 10%",7515087951723693866,mixsoon,18%,1,18%,2
1729455179306930225,ColourPop® Blush Stix - Cream Blush Stick Lightweight Natural,ColourPop Cosmetics,Beauty & Personal Care,$8.50,0,"2,214","17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,3
1729455179608068145,ColourPop® BFF Mascara - Volumizing Mascara Matte Finish,ColourPop Cosmetics,Beauty & Personal Care,$8.50,0,"35,827","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,6
1729455180745248817,ColourPop® Creme Gel Liner - Waterproof 18HR Longevity S...,ColourPop Cosmetics,Beauty & Personal Care,$6.80,0,"78,767","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,6
1729455181249613873,ColourPop® Chrome Liquid Eyeshadow - Multichrome Liquid ...,ColourPop Cosmetics,Beauty & Personal Care,$5.10-$10.20,0,"4,838","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455777216368689,ColourPop® Ultra Glossy Lip - Lightweight Lip Gloss Hi-shine ...,,~~~,$7.65,0,"2,277","17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,3
1729455777674793009,ColourPop® Smoke 'N Roses Brush Roll - Face & Eye Brush Set,,~~~,$33.15,0,518,"17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,2
1729455777792561201,ColourPop® Stone Cold Brush Roll - Face & Eye Brush 15-pie...,,~~~,$33.15,0,"1,489","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455778139639857,ColourPop® Ultimate Brush Roll - Face & Eye Brush Set 14 Cru...,,~~~,$33.15,0,261,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455778939572273,ColourPop® Lux Lip Oil - Super-Nourishing Lip Oil Lightweight,,~~~,$8.50,0,"1,643","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455778995867697,ColourPop® Lite Stix - Cream Highlighter Stick Super Creamy,,~~~,$8.50,0,894,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455779426242609,ColourPop® Level Up Black Lengthening Mascara,,~~~,$8.50,0,"3,278","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455779523629105,ColourPop® Act Natural - Defining Mascara Natural-looking S...,,~~~,$8.50,0,"1,005","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455779713617969,ColourPop® Pressed Powder Highlighter - Radiant Powder Hi...,,~~~,$10.20,0,123,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455784054526001,ColourPop® Trouble Maker - Rebellious Shadow Palette Long...,ColourPop Cosmetics,Beauty & Personal Care,$15.30,0,"2,655","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455784358744113,ColourPop® 11:11 - Warm-Nude Powder Palette 12 Modern Nu...,,~~~,$15.30,0,"2,687","17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,3
1729455784397410353,ColourPop® Cloud 9 - Cool-Tone Powder Palette Silvery Blue...,,~~~,$15.30,0,912,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455784993001521,ColourPop® Rock Candy - Sparkly Cool-Tone Palette Long-la...,,~~~,$29.75,0,"2,382","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455785498349617,ColourPop® Golden Hour - Sunset-Tone Shadow Palette Lon...,,~~~,$20.40,0,631,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455785568866353,ColourPop® Matte About Hue Shadow Palette,,~~~,$29.75,0,559,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729455785613627441,ColourPop® Bare Necessities Shadow Palette,,~~~,$29.75,0,"1,752","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729455785643577393,ColourPop® Smoke 'N Roses Shadow Palette,ColourPop Cosmetics,Beauty & Personal Care,$29.75,0,"5,246","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729459723806609457,ColourPop® Ultra Matte Lip - Matte Liquid Lipstick Lightweig...,,~~~,$7.65,0,"2,992","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729459724023468081,ColourPop® Soft Brown - Freckle Pen Super Long-lasting,,~~~,$7.65,0,"1,749","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729462809073586225,ColourPop® Fade Into Hue - Multicolor Powder Palette Long-l...,ColourPop Cosmetics,Beauty & Personal Care,$29.75,0,"4,012","17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,3
1729470964042928177,ColourPop® x Twilight Shadow Palette - Limited-Edition,ColourPop Cosmetics,Beauty & Personal Care,$21.25,0,"9,712","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729534893031723057,LLC Winnie the Pooh Hunny Pot Lip Car...,ColourPop Cosmetics,Beauty & Personal Care,$16.00,0,"1,264","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729535487148265521,ColourPop® Liquid Blush - Weightless Liquid Blush Hydrating,ColourPop Cosmetics,Beauty & Personal Care,$8.50,0,"8,970","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729535488190353457,ColourPop Cosmetics LLC Sweet As Can Bee Disney Winnie ...,,~~~,$15.30,0,298,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729535496726482993,ColourPop® x Pokémon Instant Crush Cream Blush - Limited-...,,~~~,$11.90,0,179,17%,7517034586092357389,ColourPop 1,16%,1,16%,2
1729535497117798449,ColourPop® x Twilight Super Shock Highlighter - Limited-Editi...,,~~~,$8.50,0,"2,891","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729535497261191217,ColourPop® Like Diamonds - Mini SOL Shimmering Dry Oil Hy...,,~~~,$10.20,0,876,"17%
vs. open collab 15%",7517034586092357389,ColourPop 1,16%,1,16%,2
1729535497293369393,ColourPop® Twilight Lux Lip Oil - Super-Nourishing Lip Oil Lim...,,~~~,$9.35,0,"3,452","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
1729535500632166449,ColourPop® Chip Pressed Powder Blush - Disney Beauty an...,,~~~,$11.90,0,96,"17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,4
1729535500778246193,ColourPop® x Pokémon Ph Lip Balm - Limited-Edition,,~~~,$10.20,0,"1,899",17%,7517034586092357389,ColourPop 1,16%,1,16%,3
1729535501001068593,ColourPop® x Pokémon Pallet Town Shadow Palette - Limited...,,~~~,$25.50,0,"1,002",17%,7517034586092357389,ColourPop 1,16%,1,16%,3
1729535505885728817,ColourPop® x Pokémon Super Shock Shadow - Limited-Editi...,,~~~,$7.65,0,456,17%,7517034586092357389,ColourPop 1,16%,1,16%,2
1729535505954213937,ColourPop® x Pokémon Evolution Ultra Glossy Lip Set - Limit...,,~~~,$22.95,0,136,17%,7517034586092357389,ColourPop 1,16%,1,16%,2
1729555890154082353,ColourPop® Super Shock Shadow - Crème-to-Powder Eyesh...,ColourPop Cosmetics,Beauty & Personal Care,$5.95,0,"16,664","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,6
1729558684721385521,ColourPop® BFF Liquid Liner - Felt-Tip Eyeliner Pen,ColourPop Cosmetics,Beauty & Personal Care,$8.50,0,"3,874","17%
vs. open collab 10%",7517034586092357389,ColourPop 1,14%,1,14%,5
