Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
seasonaldiariess,Kitchenware,"$25,564.84",Food & Beverages,"$3,498.65",Coca-Cola & Frost Buddy - Stainless steel - Dual Wall Vacuum Sealed - Drinkware,1732382098705650570,"$10,936.59",Frost Buddy Halloween,1732471007461348234,"$5,166.53",To-Go Buddy - Universal Cup Insulator for to-go cups - Keeps Drinks Hot Cold 12+ Hours - Vacuum Insulated Tumbler,1729430518270038922,"$3,658.06",New Thicc Buddy 50oz Leak Proof Double Wall Vacuum Sealed Tumbler with Handle Fits Lip Balm & Keys Drinkware Flasks Lid Insulated Mug for 12+ Hours Cold & 8+ Hours Hot,1732139017504789386,"$2,100.90","Javvy Cookie Butter Protein Iced Coffee Beverage - Premium Whey Protein Instant Iced Coffee, 100% Natural Cold Brew, 0 Artificial Flavors & Sweeteners, 80mg Caffeine, No Added Sugar, 20 Servings",1732464910525698195,"$1,655.67"
shilohstemple,Beauty & Personal Care,"$42,095.52",Fashion Accessories,"$5,612.31",[Recommended by Cardi B] SKINTIFIC Hydrating Brightening Lip Serum with Hyaluronic Acid & Peptide for Radiant Lips Gentle Glossy Korean Beauty Makeup Balm Shea Smooth Moisture with Cooling Metal Roller Applicator,1731832307922407544,"$8,584.97","e.l.f. Glow Reviver Melting Lip Balm, Hydrating Lip Balm High-Gloss Shine and Buildable Color 15.4mL",1730991053913559331,"$6,620.82","[TIRTIR Official] Glide & Hide Dual Concealer and Foundation 2-in-1 Stick l Lightweight Coverage, Flawless Makeup Cosmetic foundation stick",1731165559314747994,"$4,930.44","TYMO FLIPRO Hair Care Set - FlipPro 2-In-1 Straightener Comb & Styling Tool with TYMO Heat Protectant Spray for Lightweight Frizz Control, Ceramic Coating, Fast Heat-Up, Summervibes gift Hair Flat Iron fathersdaygift,father'sdaygifts,dorm essentials",1731735771965723102,"$3,305.82",The Frontal Queen Lace Melting Spray for Ashy Lace - Sweat-Proof & Slay-Proof Haircare Spray 4.2 FL OZ 120 ML,1729634847397811095,"$2,502.16"
shopaholicallee,Womenswear & Underwear,"$19,587.51",Sports & Outdoor,"$14,865.71","Viral Cute Halloween Socks for Women, 5 Pairs Cozy Novelty Crew Socks Set, Funny Pumpkin Ghost Cartoon Mid-Calf Knit Socks, Soft Stretch Warm Fall Winter Essentials for Daily Wear, Halloween Party, Work, School & Gifts",1732470364146930295,"$7,125.45",Hanes Originals Women’s Supersoft Comfywear Sleep Slip Dress Women's Intimates Comfortable Fit Soft Stretch Fabric Breathable Hla219,1731467663274185700,"$4,290.49",【Creator’s Pick】Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Capri Leggings,1731269947944768350,"$3,968.23","4 Pairs Women's Stylish Mid-Calf Socks - Trendy Striped Leopard Print, Comfortable, Soft For Both Lounge and Outdoor Wear",1732147619087356375,"$2,213.63",【Creator's Pick】Halara Flex Mid Rise Zipper Pockets Denim Casual Shorts 3'',1732414429894185822,"$2,069.74"
shopaholicallee2,Sports & Outdoor,"$9,601.79",Womenswear & Underwear,"$5,516.96",【Creator’s Pick】Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Capri Leggings,1731269947944768350,"$3,542.52","Long Sleeve Denim Jacket for Women,Drop Shoulder Curved Hem Denim, Classic Button Down Denim Jacket with Chest Pockets, Fashion Women's Clothing for Daily Wear, Vintage Western Trucker Jacket, Outerwear",1729469572738027768,"$2,659.60",Halara UltraSculpt™ High Waisted Tummy Control Contrast Lace Shaping Training Leggings with Pockets,1731361332119834916,"$1,838.01","【Creator’s Pick】Halara UltraSculpt High Waisted Tummy Control Pocket Shaping Training Biker Shorts 3""/5""/7""/9""",1729465442609172772,"$1,714.94",Perpetual Kids Jokes Calendar - A Year of Daily Laughs with 365 Kid-Approved Jokes for Family Fun - Colorful Engaging Design - Eco-Friendly Gift Ready,1731426717157199934,"$1,359.70"
shopjulesm,Womenswear & Underwear,"$2,739.09",Sports & Outdoor,$93.98,SCUSTY Women's Autumn Sweater Cardigans Graphic Button Down Collar Knitwear Long Sleeves Y2K Oversized Print Coat,1731465165517983987,$819.60,"Yeokou Women's Chic Elegant Hooded High Neck Double-Breasted Button Wool Blend Pea Coat, Casual Above-Knee Long-Sleeve Outerwear Jacket with Pockets, Lady, Dating, Holiday, Work",1732032956860830194,$448.51,"Fisoew Women's Color Block Striped Quarter Zip Sweater, Lapel Collar Drop Shoulder Long Sleeve Oversized Pullover Knit Top,back to school,back to school shopping Casual Ribbed",1732456403481957208,$236.79,ANRABESS Ribbed Tank Tops for Women Crew Neck Ruffle Knit Sweater Vest Cute Sleeveless Shirts 2026 Summer Business Casual Outfit,1732307110247960905,$166.51,"The Pinus Women's 100% Cotton Evil Eye Hand Painted Original Kimono Robe - Casual Style Maxi Long Sleeve Kaftan, Boho Elegant Loungewear Nightwear Coverup, 1 Size Fits XS-XL",1729423384709796860,$90.83
shopwithangiemae,Womenswear & Underwear,$22.79,,,Dokotoo Women's Oversized Waffle Knit Pullover Sweaters Fall Outfis 2026 Classic Crewneck Pullover Tops with Round Hem Teacher Clothes Casual Travel Vacation All Day Wear Cute Trendy Winter Clothing,1731794721041257461,$22.79,,,,,,,,,,,,
shopwithrisah,Food & Beverages,$40.94,Beauty & Personal Care,$40.19,"Ryl Iced Tea- Jolly Rancher Variety Pack- Blue Raspberry and Green Apple- 0 Sugar, Antioxidant Superblend, Low Calorie, Low Carb, Non-GMO, Kosher, Gluten Free, Made in the USA, 4-Pack, 16 Fl Oz",1732299451586351442,$40.94,Strengthen & Replenish Shampoo and Conditioner Set anti-hair loss rosemary,1729498483389338508,$29.39,STRONG HOLD- THICK EDGES- EDGE CONTROL BASK AND LATHER Gel Haircare strong  edge,1729385107321885580,$10.80,,,,,,
skylerbaseballmom,Womenswear & Underwear,$842.78,Luggage & Bags,$262.75,"G4Free Women's High Waist Wide Leg Yoga Pants - Soft Stretch, Pockets, Curvy Plus-Size Clothes, Business Casual Pants for Women, Chic Daily Outfit EverGoing 2026",1729814417873080623,$336.56,"【Summervibes】XPUDAC Matching Women & Dog Pajamas Set Short Sleeve Tee & Shorts,Owner and Pet Pajamas Are Sold Separately,Soft Casual Homewear for Lounging & Matching Photos Loungewear Cute Outfits Fabric Clothes Petlovers",1729503187618469344,$159.80,"【Limited Deals】TANKANEO Women's V-Neck Babydoll Blouse, Elegant Ruffle Short Sleeve Top with Scalloped Trim, Loose-Fitting Dressy Casual for Summer, Lady, Shirts",1732196678361453280,$117.45,"Portland Leather Koala Sling Bag – Premium Leather Crossbody Shoulder Bag for Travel & Everyday Carry – Adjustable Strap, Magnetic Closure",1732046851932983468,$104.99,R&W Co. Multi-Purpose Cleaner,1730656811716874386,$96.41
skylerclarkk,Textiles & Soft Furnishings,$26.97,,,Michael Jackson High Quality Flannel Blanket - Premium Flannel Material Super Soft Comfortable Throw for Travel Bedding Couch Hiking Bed Mother's Day Valentine's Day Birthday Christmas Gift,1732010612272108340,$26.97,,,,,,,,,,,,
southern_wellness,Health,"$3,250.32",Kitchenware,$44.99,"Micro Ingredients Testosterone+ Advanced for Men & Women, 240 Softgels | 15-in-1 Complex with Tongkat Ali, Horny Goat Weed, Shilajit, Maca & Saw Palmetto | Non-GMO",1732277848170402477,$885.65,"Micro Ingredients Liposomal NAD+ Ultimate 1,000mg, 60 Veggie Capsules",1731481178363761325,$559.79,Sea Moss & Pearl Powder Glow Gummies - Supplement for Collagen & Skin - Edible,1729409018910774265,$417.27,GLOW & GROW Bundle,1731652917122208761,$199.96,"ESTHER FORMULA Liposomal Glutathione Oral Strips | High-Absorption Antioxidant, Detox & Brightening Support, beauty film | Skin Glow Supplement (45 Strips) Dietary Zinc Beauty Vitamin",1732112988555547252,$198.26
southernlakemom,Womenswear & Underwear,"$40,557.99",Shoes,"$3,594.65","The Original Croptuck: Lightweight Adjustable Band for Crop Tops, Tucking, Cropping Oversized Tops, Layering, Shortening Dresses & No-Sew Fashion Hacks",1729385252914762474,"$6,070.40","Ribbed, Acid-Washed Women's Casual Dressbed Acid Washed Dress",1732458879438656204,"$4,818.99",Imily Bela Women Off The Shoulder Romper Flowy Strapless Smocked Jumpsuit Playsuits Dress,1729448340331073727,"$3,099.09","luvamia Wide Leg Jeans for Women Trendy High Waisted Flare Jeans Cropped Denim Pants Stretchy Baggy with Patch Pockets,back to school shopping",1729609687050195632,"$2,773.82",SCUSTY Women's Casual Summervibes Two Piece Sets Color Block Crewneck Sleeveless Pullover Tops Matching Shorts With Pockets 4th of July Independence Day Outfit,1731188415101440243,"$2,156.42"
soyabundanciaa,Womenswear & Underwear,"$21,191.91",Beauty & Personal Care,$370.55,SHAPELLX Shapewear Sculpting Shorts for Women Seamless High Waisted Body Tummy Control Shaper Thigh Slimming Underwear Womenswear Black,1731280168955253376,"$6,620.09","Chicovar Women's Square Neck Boho Mini Dress – Long Sleeve Smocked Waist Tiered Ruffle Dress with Pockets , Cute Lantern Sleeve for Spring Wedding Guest, Family Photos, Church, Westernfashion, Summervibes",1731477912327721445,"$1,941.76",Popilush Spaghetti Strap Cowl Neck Midi Swing Dress Casual Breathable Elastic Fabric for Everyday Womenswear Feminine Adjustable Mesh,1732017386487976772,"$1,857.84","Women's Simple Solid Backless Halter Sleeveless One-Piece Jumpsuit, Elegant Chic Ruffle Design, Perfect for Casual Wear, All Seasons Fashion, Outfit",1732187881328251637,"$1,122.24","Florboom Women's Sweetheart Knot Front Mini Dress,Flutter Sleeve Layered Ruffle Hem A-Line Short Dress, Lightweight Summer Fit & Flare Dress for Vacation, Parties, and Everyday Style,Summervibes Womenswear Womenswear",1729489495474017915,"$1,046.76"
spankifarris,Textiles & Soft Furnishings,"$2,843.16",Womenswear & Underwear,$753.34,"【Home Essentials】WeCharmer Extra Thick Mattress 1000&500 GSM Topper, Down Alternative Overfill Plush Mattress Pad, Cooling Pillow Top with 8-21Inch Deep Pocket,summerwins,back to school,back to school shopping,home decor",1729457680158658805,"$2,402.90",PrettyGarden Oversized Tshirts Shirts for Women Summer Tops Casual Short Sleeve V Neck Loose Basic Tees#Summervibes#SwimWeek#DealsForYouDays,1732190593624871279,$488.30,"APSMILE Cooling Wool Comforter - Climaloft Temperature Control Breathable Quilt, 100% Organic Cotton Cooling Bedding, Multi-Size, Mid-Year Sale Deals",1729498826946745346,$245.17,Freya ONESO Women Mid Rise High Stretchy BBL Jeans Butt Lifting Wide Leg Raw Hem Denim Pants Tummy Control Spring Basic Minimalist Woman Denim Bottom Comfortable Denim Jeans OSW8019 Plus Size Regular Size Fashion Daily Outfits DIY Inseams #SummerVibes,1731273402271240469,$210.25,"DECOLURE | Bamboo Cooling Sheets 6pc Set – Ultra Soft & Breathable Bed Sheets for Hot Sleepers, Silky Viscose from Bamboo, 17"" Deep Pocket Fitted Sheet, Flat Sheet & 4 Pillowcases, Wrinkle-Free Luxury Hotel Bedding, Hypoallergenic, Oeko-Tex Certified",1729916842555707699,$159.49
specificallyketchup,Health,"$2,322.72",Beauty & Personal Care,$124.91,LEEFAR Her Juicy Feminine Probiotics Gummies- All in One Solution with Slippery Elm and Prebiotics&Lactobacillus Probiotic Blend for Women’s pH Balance and Dryness - Hawaiian Pineapple Gummies 60 Count probiotics women,1729890372836496007,$813.79,Wet & Wild Bundle - URO Women's Probiotic Capsules (30 Servings) and URO Moisture & Mood Capsules (30 Servings) with Ashwagandha and Gingko Biloba,1731431398236263126,$796.03,URO Women's Probiotics - 60 Count (Pack of 1) - Prebiotic and Probiotic Capsules for Healthy pH Balance and Odor,1729398461940339414,$282.83,LEEFAR Her Juicy Feminine Probiotics Gummies- All in One Solution with Slippery Elm and Prebiotics&Lactobacillus Probiotic Blend for Women's pH Balance and Dryness - Hawaiian Pineapple Gummies 60 Counts Women's Probiotics,1729945116083917472,$210.09,GoodMatter Good Vibes Mood & Confidence Gummies Daily Vitality Support w Saffron Maca & Ashwagandha 60ct Vegan Friendly Low Sugar Wild Berry Flavor,1732299983052509697,$50.80
stephanie_stimson,Beauty & Personal Care,"$21,549.27",Phones & Electronics,"$4,614.27","Bellavita Luxury Senorita Eau De Parfum | Women's Perfume 100ml (3.38 FL.oz) | Playful, Sweet & Confident Notes | Long-Lasting | Vegan & Cruelty-Free",1729470893913576374,"$3,748.08","Stylish Women's High Heeled Shoes, Slingback Stiletto Heels, Minimalist Slingback Pumps, European Style Patent Leather, Elegant Party Shoes Hollow Side Design, Classy Fashion Slimming Look, Exquisite Heels for Parties and Events",1732180721823158836,"$3,688.61",KI Exosome Booster Ampoule Kit – Advanced Skin Care for Hydration & Glow | Made in Korea,1731494674229465785,"$2,317.55","[medicube] Gatekeeping My Real Age Set | 5-step Longevity, Anti- Aging Routine l PDRN & Volufiline & Collagen & NAD+ EGF Complex l Cares for Look of Fine Lines, Firming Care, Radiant & Youthful Looking, Plumping | Korean Skincare, K-Beauty",1732363645554692331,"$2,173.14",OEAK Womens Jelly Bras Wireless Comfortable Soft Push Up Bralettes Seamless Tshirts Bras Deep V Everyday Bras,1729714461980332262,"$1,688.70"
stephsharesitall,Computers & Office Equipment,"$7,797.11",Toys & Hobbies,"$4,072.55","Random Mini Multicolor Pens 20/30/50Pcs in One 4-in-1 Cute Pens Bulk for Kids, Fun Kawaii Ballpoint Pen for Birthdays and Children's Party Favors Gifts, Teacher School Supplies Gift Student Gift mid year sale deals for you restock",1731220844494426246,"$6,887.92","Erasable Reusable Watercolor Pen Doodle Set for Toddlers, Toddler Coloring Set 1 2 3 4 Years Old - Unicorn Reusable Drawing Book, 12 Watercolor Markers, 14 Pages of Art, Creative Play & Fun for Kids - Car Activity Travel Coloring Kit for Kids tiktokshopsp",1729476492327489974,"$2,672.48",FreeSip® Sway,1731227666608394872,$988.41,"Jar Melo Water-Activated Coloring Book Set, Mess-Free Kids Creative Craft Kit, Toddler Educational Arts & Crafts Toys, Coloring Gift Book #Summervibes, Painting Supplies",1730690895593378774,$717.17,"I Can Name… The Fast-Paced Party Card Game of Bragging, Bidding & Brainpower | Hilarious Group Game for Adults, Teens, Families | 325 Topics, Challenge Cards & Timer | 2+ Players",1732070400116035941,$515.31
stephsimons,Home Supplies,"$10,945.74",Textiles & Soft Furnishings,"$2,363.50",Wicker Park Set of 2 12' Oversized Cedar Garlands,1731664703525458887,"$2,143.59",Mrs. H by Dee Hilfiger 50oz Spiced Wine Glass Candle,1731967024797815751,"$1,582.82","Wicker Park 24"" Indoor/Outdoor Jumbo Potted Faux Mums",1732525385408811975,"$1,523.84",Simply Stunning Bountiful Thanksgiving Gilded Turkey by Janine Graff,1731582078523904967,$896.85,TRTL TRAVEL PILLOW,1729472069440934578,$812.48
strawbxrrymilkx,Kitchenware,"$43,436.63",Home Supplies,$89.98,Bottle Buddy - Dual Function lid Water Bottle - Stainless Steel - Double Wall Insulated,1730778201079387018,"$17,906.50",To-Go Buddy - Universal Cup Insulator for to-go cups - Keeps Drinks Hot Cold 12+ Hours - Vacuum Insulated Tumbler,1729430518270038922,"$13,443.06",Thicc Buddy - Leak Proof - Double Wall Vacuum Sealed Tumbler - Handle Fits Lip Balm & Keys - Drinkware,1729443646612673418,"$4,629.45","Universal Buddy Collegiate Edition - Fits 12oz Cans, Slim Cans, 12oz Bottles, 16oz Cans - Coffee Cup - Double Wall Insulated Drinkware Flasks",1729563808034952074,"$3,264.90",Coca-Cola & Frost Buddy - Stainless steel - Dual Wall Vacuum Sealed - Drinkware,1732382098705650570,"$1,007.88"
styledwithmorgs,Shoes,"$3,975.29",Kids' Fashion,$69.10,"Women's Leopard Print Slip-On Sandals, Leopard Pattern Slides, Casual Fashion Anti-Slip Flat Shoes, Fall Winter Spring Summer Wearable Sneakers, Non Slip Slippers",1731812393800209146,"$2,339.31","New Thick Sole Dad Shoes Casual Sporty Women's Athletic Trainers Sneaker Footwear Lightweight Breathable Height Increasing Sneakers, Casual Trendy Sneakers, Round Toe Mesh PU Leather Low Top All Seasons Lace Up Sneaker, Thick Soled Sneakers",1730487360350032080,$584.37,Women's Summer Footwear Chic Checkered Slide Sandals with Buckle Detail Perfect for Casual Wear Springfresh,1731099497206027226,$353.88,"Women's Cute Bowknot Leopard Print Wedge Sandals, Elevated Sandals, Casual Fashion Slip-On Wedges, Summer Trendy Shoes for Beach Daily Wear, Fashionable Footwear",1730926239855710932,$298.70,"Women's Solid Color Waterproof Rain Boots, Women Shoes, 2024 New Style Fashionable Round Toe Boots for Outdoor Wear, Non-slip Rain Boots for Women & Girls",1729559330841661532,$184.14
stylevaultverdicts,Womenswear & Underwear,"$3,466.40",Shoes,$239.96,Dokotoo Women's Flannel Hooded Plaid 2026 Shacket Thick Coat Winter Coat for Warmth Button down Warm and Fuzzy Fleece Jacket,1729586299669877749,$511.43,Dokotoo Women's Casual Summer Short Sleeve V Neck Tops T-shirts - Loose Fit & Comfortable Shirring Top,1729440015233422325,$507.45,Dokotoo Women's V-Neck 3/4 Sleeve Oversized Tunic Tops Casual Summer Blouses Fitted Shirts 100% Polyester Comfortable Fabric,1729445592259793909,$261.55,"Dream Pairs Women's Knee-High Riding Boots - Riding Boot Style Winter Footwear with Faux Fur Lining, Wide Calf Fit, Instep Zipper for Quick On-Off Comfort, Zipper Quick On, Buckle Strap Hold",1729433233262875532,$239.96,Becotal Womens Two Piece Outfits Lounge Sets Waffle Knit Long Sleeve Pullover Tops and Jogger Sweatpants Tracksuits with V Neckline Adjustable Drawstring Waist and 2 Side Pockets - Bottoms Spring,1729392374086144577,$206.86
sylviavanhoeven,Womenswear & Underwear,"$1,604.45",Fashion Accessories,$516.43,"3 PCS Retro Oval Cat Eye Sunglasses for Women, Y2K 90s Trendy Narrow Frame Sunnies, Lightweight Vintage Fashion UV Protection Shades",1732461849741333176,$278.93,"Rechargeable Selfie Light, Clip Fill Light for Phone Laptop Tablet Portable Light for Video Conference Live Streaming Zoom Call Makeup Picture (Black)",1729415647966630551,$191.89,Women's Halter Neck Vest Summer Sleeveless Open Back Irregular Lace Hem Tank Tops,1732119820865605868,$144.23,〖Summer Vibes〗1/2 PCS Retro Oval Sunglasses for Women Men Fashion Small Oval Sunglasses 90s Vintage Shades Frames UV400 Protection Classic Design sunglasswomen rich girl sunglasses,1731169899358556281,$141.95,"Women's Solid Turtleneck High Neck Tops & Wide Leg Pants Set, Loose Cozy Stretchy Long Sleeve Top & Trousers for Daily Casual Occasion Wear, Fall Clothes, 2 Piece Set, Knit Casual Set",1729418419066213099,$118.62
sylviavanhoevenbeauty,Beauty & Personal Care,"$45,626.36",Fashion Accessories,$206.27,Smooth Two Color Eyeshadow Stick Set Long Lasting Makeup Waterproof Mate Highlighter Glossy EyeShadow Pencil Suitable For Beginners Cosmetic,1732305739916809186,"$24,312.52","Lifter Glaze Oil Balm with Hyaluronic Acid and Hydrating Oil Blend, Lip Balm with 24HRs of Smooth, Buildable Color, Moisturizing Shine, Maybelline",1730927783781307026,"$7,393.51","Lassi Lips Staining Lip Oil - Up to 8hr Wear, Transfer-proof, No Peeling or Wiping Off, Ultra-comfortable, No Flaking or Feathering with Vitamin E & Mango Seed Oil",1729607961691853620,"$2,952.09","ColourPop Shadow Stix - Creamy Pigmented Long-Wearing Eyeshadow Stick with Built-in Sharpener - Matte, Metallic, and Chrome Finishes",1729555874369343537,"$2,569.22","sacheu Cheek STAY-N blush - All-day Liquid Blush Tint Makeup - Long-lasting, buildable, ultra-blendable dewy blush - Comes in Rose Peach and others",1730436837733995295,$884.85
tarynupmyheart__,Toys & Hobbies,$146.67,Health,$124.27,"Tinyfunz Montessori Pre-Assembled Multi Activity Playset - Portable Kids Toddler Sensory Board, Preschool Interactive Learning Toy with Flash Cards, Animal Icons, Safe Plastic Stickers, 3-6 Years Birthday/Christmas Gift",1729496900283568665,$146.67,"Nello Supercalm Tub (2-Pack): Calming Drink Mix with KSM-66 Ashwagandha, Vitamin D3, Magnesium & L-Theanine – Supports Cortisol Balance, Mood & Sleep, Helps Manage Occasional Stress – Tub (30 Servings) Mental Clarity Relaxation",1730363479151776184,$124.27,,,,,,,,,
taxicabbbbbbb,Womenswear & Underwear,"$7,696.86",Sports & Outdoor,"$2,925.56","New Yoga Tank Top High Waist Quick-Dry Casual Mid-Length Pants Running Outdoor Athletic Sportswear Yoga Set for Women, Comfortable and Stylish Activewear",1732380858123457363,"$2,172.92",BraSculpt Strapless Bodysuit Thong,1730963087669432340,"$1,079.86","CAKES Tape -  The Easy-to-Use, Better-for-You Boob Tape",1732269873025684031,$923.09,"PUMIEY Women's Minimalist Spaghetti Strap Tank Top - Double Layer, Not See-Through Cami, Buttery Soft Stretchy Summer Essential Tops for Women, Tank Tops,back to school,back to school shopping",1729495593593246167,$758.31,"Tideway Prowaver 6-in-1 Ionic Hot Air Styler, Hair Dryer Brush with Auto Wrap Curlers for Smooth Blowout & Curly Hair Styles, Dual Voltage Travel Set, Gifts for Women, Beauty Products tiktokshopbacktoschool",1731711806746563453,$749.00
tayloradis,Textiles & Soft Furnishings,"$28,601.66",Womenswear & Underwear,"$15,769.76","Comfrt | The Dreamer Blanket | Oversized, Cozy, Soft Warm Throw",1729931833196778371,"$28,601.66",Comfrt | Waffle Lounge Tee | Textured Waffle Knit Casual Fit Loungewear Top,1731425990041768835,"$3,711.14",Comfrt | Airplane Mode Travel Hoodie | Oversized Hoodie With Eye Mask For Travel & Airport Style,1731474967302738819,"$2,563.88",Comfrt | Signature Hoodie | Oversized Soft Comfy Everyday Essential Unisex Hoodie,1729390331062096771,"$2,001.30",Comfrt | Dreamday Plush Robe | Ultra-Soft Unisex Plush Robe With Deep Pockets Flattering Fit Indulgent Robe,1732274801306669955,"$1,656.83"
thatgirlkaty2,Beauty & Personal Care,"$8,223.70",Luggage & Bags,"$5,417.34","tarte BB blur tinted moisturizer SPF 30 - instantly brightens, hydrates & smooths your skin",1729584174847071164,"$5,269.19","Universal College Clear Bag for Stadium Events - Stadium Approved Crossbody Bag, Clear Stadium Bag for Concerts & Sports Events,Florida Gators/UNC/Auburn Tigers/Texas Longhorns/Tennessee Volunteers/Oklahoma Sooners/Ohio State Buckeyes/Kansas Jayhawks,016",1731768768959189045,"$3,535.09",Montana West Purses for Women Hobo Crossbody Bags Ladies Shoulder Handbags Tote Bags with Wallet,1731453742888161812,$913.42,MAC Everyday Lip Trio - Lip Pencil + M·A·Cximal Silky Matte Lipstick + Squirt Plumping Gloss Stick,1731425651113300633,$603.20,"Montana West Women's Crossbody Bag with Dual Zipper Pockets,  Stylish Waist Bag/Crossbody Bag, Versatile Waist Bag with Wide Adjustable Shoulder Strap， PU leather Material",1729484035372783124,$325.88
thatmombeth,Womenswear & Underwear,"$6,907.31",Fashion Accessories,$697.19,"Women's Pembrook Bamboo Diabetic Socks - 6 Pairs, Cable Knit, Smooth Viscose, Moisture-Wick, Non-Binding, Breathable, Socks for Women with Neuropathy Support, Smooth Seams, All Seasons, Diabetic Crew Socks, Bamboo Fiber Socks",1732254159757807771,"$4,116.71",Dearmay Gold Bracelet for Women 14K Gold Plated Bracelet Stacks Stackable Bracelets Waterproof Chain Adjustable Cute Jewelry Set,1729498693836313011,$566.36,Miley Judy Blue Mid Rise Straight leg Jeans,1732086429157658683,$409.44,"BLOOMCHIC Plus Size Stylish Plaid Flannel Overalls - Smooth Fit Polyester Fabric Wide-Leg Jumpsuit with Sleeves,Pockets,,[M-6X] Fit Women Swimweek,Plus Size Overalls Fit Womenswear,Summerfinds",1732193623424602185,$246.10,"BLOOMCHIC Women's plus size denim shorts[M-6X] - Distressed,Drawstring,Roll Hem,Elastic Comfy Waist,Flattering Fit,Curvy Clothing,hot girl summer outfit,2026 Summer Everyday Wear,Bottom Womenswear Leg,Summerfinds,back to school shopping",1732224607019307081,$226.72
thatnordicblonde,Beauty & Personal Care,"$2,138.95",Furniture,$70.99,tarte Big Stick Energy duo – shape tape concealer stick & brush,1730956811325510588,"$1,444.07",[medicube] Affordable Glow in a WEEK Set | Includes 8 NEW TOP-SELLING products | Achieve Glass Glow Skin IN 7 DAYS with Korean Skincare,1731333050791203051,$357.75,"ONE/SIZE | Secure The Sweat Sweat-Proof Aluminum-Free Primer - Waterproof, Sweat-Resitant, Makeup-Locking Primer | Perfect All-Day Matte Primer for Humidity",1729400094160622391,$146.87,Sweet Furniture F Computer Desk with 2/3 Drawers 32/48 Inch with Storage Space Fabric Side Bag Headphone Hook Metal Frame Adjustable Feet,1729731506380116348,$70.99,tarte colored clay CC undereye corrector,1729734769623929788,$53.26
the.real.deal.d,Food & Beverages,"$7,067.82",Beauty & Personal Care,"$3,742.11","The Loaded Tea Shop - 40 Flavors, 1 Packet Makes 32 oz, Zero Sugar, Zero Carbs, Zero Calories, Zero Artificial Colors & Flavors, B-Complex, Vitamins D3 & K2, Aloe, 200mg Natural Caffeine, Build Your Own Bundle, Functional Energy Tea Packs",1729556031006938037,"$4,889.59","MASGRE Cordless Neck and Shoulder Massager with Heat - 6D Deep Kneading Electric Massage Pillow (Beauty Products, 6D Massage Devices) for Neck Pain Relief, Shoulder Pain Relief, Back, Legs - Home, Office Use",1732453059232502396,"$1,448.21","40-Pack Bundle, All 40 Flavors, 1 Packet Makes 32 oz of Loaded Tea, Zero Sugar, Zero Carbs, Zero Calories, Zero Artificial Colors & Flavors, B-Complex, Vitamins D3 & K2, Aloe, 200mg Natural Caffeine, Functional Energy Tea Packs",1732418657087099829,"$1,272.75","MASGRE Cordless Neck and Shoulder Massager with Heat - 6D Deep Kneading Adjustable Neck Shoulder Relaxer, 2000mahdual battery+6d+heating+double layer+b, Full Body Relaxing for Back/Legs, Pain Relief for Home, Office Use, Shoulder Pain Relief",1729638546978476668,"$1,110.43",M3 Naturals Anti Cellulite Massage Oil 8oz - Smooth the Appearance of Cellulite - Body Care & Skin Care Massage Oil - Topical Collagen and Plant Stem Cell Body Oil to Restore Texture and Elasticity - Soothing Body Oil Moisture #TikTokShopSummerSale,1730216070939841300,"$1,070.40"
theashleywill,Womenswear & Underwear,"$6,170.13",Sports & Outdoor,"$5,064.92","【BackToSchool】ZELUS Weighted Vest-6/8/12/16/20/25/30lb Rucking vest with Phone Pouch&Reflective Stripes&Adjustable Straps for Men&Women|Workout enhancer for Motivational walking,Strength Training,Running|#tiktokshopbacktoschool",1729593333749617456,"$3,162.96",Project Cloud Women's | Project Cloud 100% Genuine Leather Loafers for Women | Soft & Plush Insole | Lightweight | Non-Slip - Uma,1732478696587301432,"$2,029.89","Shewin Women's Casual Oversized Solid Knit Pullover Sweater with Puff Short Sleeves, Round Neck and Side Slit, Lady, Piece, Elegance,back to school,back to school shopping, Women's Clothes",1729558952707527581,"$1,683.21",Holafish 1/2 Pack Acid Washed Vintage Basic Tshirt Unisex Straight Easy Fit Cotton Shirt For Summer 2026 Daily Hangout Vacation Comfort Tee,1732296671804035309,"$1,566.62",Project Cloud Women's | Oxford Shoes for Women | Genuine Leather | Memory Foam | Lightweight | Non-Slip - Wally,1731581887912710712,"$1,476.58"
